New Haven,The Milford Bluegrass Jam,1330449495000,Milford,CT,music,76,Pickers & grinners
New Haven,The New Haven Spanish Conversation Group,1332789134000,New Haven,CT,language/ethnic identity,905,Spanish Speakers
New Haven,New Haven Book Group,1332798530000,New Haven,CT,book clubs,813,Readers
New Haven,The Nature Conservancy in Southern New England,1337894802000,New Haven,CT,community/environment,160,Tree Huggers
New Haven,Dancin Fools Meetup,1339038980000,Branford,CT,dancing,810,Ballroom Dancers
New Haven,Better Business Networking  Quinnipiac Chapter,1342535747000,North Haven,CT,career/business,180,BBNrs
New Haven,Coop,1342580367000,New Haven,CT,community/environment,1,Members
New Haven,New Haven Area Stitch 'N Bitch,1345221978000,Orange,CT,hobbies/crafts,292,Knitpickers
New Haven,Spiritual Growth and Fun,1345462726000,Milford,CT,new age/spirituality,38,Spiritually-Minded Members
New Haven,New Haven Screenwriters,1347042342000,New Haven,CT,movies/film,15,New Haven Screenwriters
New Haven,350CT,1348101535000,New Haven,CT,community/environment,183,Earth Savers
New Haven,Clean up East Haven,1349470183000,East Haven,CT,community/environment,71,cleaner uppers
New Haven,TAD-G's Fitness,1350607729000,West Haven,CT,fitness,49,exercise enthusiasts
New Haven,Out Of Body experiences meetup group in New Haven  CT.,1353149013000,New Haven,CT,new age/spirituality,16,Out Of Body travelers
New Haven,New Haven Hash House Harriers,1357772782000,New Haven,CT,fitness,348,Hashers
New Haven,LGBT New Haven,1358130899000,New Haven,CT,LGBT,1163,Lesbians  Gay  Bisexuals  Trans
New Haven,Wine and Art lovers Singles Group,1361768195000,New Haven,CT,singles,380,art lovers
New Haven,The Urban Professionals Network - Southern Connecticut,1362843381000,New Haven,CT,career/business,291,Members
New Haven,EFT: Clear Obstacles  Manifest Goals & Miracles.Hamden,1363822026000,Hamden,CT,new age/spirituality,147,EFT Tappers
New Haven,Energy Medicine Training & Practice,1366740456000,Milford,CT,health/wellbeing,333,iVibe Practitioners
New Haven,Hamden Walks,1368794027000,Hamden,CT,fitness,406,Hamden Striders
New Haven,Shoreline Artist Network of Designers (SAND),1369664204000,Milford,CT,hobbies/crafts,27,SANDies
New Haven,New Haven Sci-Fi & Fantasy Book Club,1370209890000,New Haven,CT,sci-fi/fantasy,226,Geeky Readers
New Haven,The Bastard's Bootcamp,1370351428000,New Haven,CT,fitness,296,Bastards
New Haven,CT400 Blue Blazed Hiking,1370886997000,North Haven,CT,outdoors/adventure,1136,Hikers
New Haven,New Haven Pug Meetup,1371264963000,New Haven,CT,pets/animals,218,Pug People
New Haven,Model Photography,1372795233000,West Haven,CT,photography,169,Photographers
New Haven,New Haven and Fairfield County Kayak and Paddleboard Club,1374593890000,Milford,CT,outdoors/adventure,983,Members
New Haven,The West/New Haven Beagle Brigade,1376173264000,New Haven,CT,pets/animals,157,Dog lovers
New Haven,German conversation in New Haven,1376747134000,New Haven,CT,language/ethnic identity,117,German speakers
New Haven,Cocktail Party Singles,1379546274000,New Haven,CT,singles,391,Happy people
New Haven,Connecticut Says NO to Puppy Mills,1380547310000,Branford,CT,pets/animals,36,Consumers with a Conscience
New Haven,Skull & Boners Hash House Harriers,1381249577000,New Haven,CT,outdoors/adventure,223,Hashers
New Haven,On Dec.4th  CtTask Force discusses the Pet Shop Bill,1384781171000,Branford,CT,pets/animals,1,Consumers with a Conscience
New Haven,Southern CT Pistoleers,1386269824000,Derby,CT,sports/recreation,120,Pistoleers
New Haven,New Haven Road Runners,1386531669000,New Haven,CT,fitness,731,runners
New Haven,Yale Tango Club,1387933024000,New Haven,CT,dancing,495,Tangueros
New Haven,Creative Moms,1389722145000,New Haven,CT,parents/family,560,Moms
New Haven,New Haven Role Playing Meet Up,1394405761000,New Haven,CT,games,153,Elm City Role Players
New Haven,Connecticut Young Professionals,1394804012000,New Haven,CT,socializing,1967,CTYP-ers
New Haven,Networking Required! Milford/Fairfield Area,1396803865000,Milford,CT,career/business,470,Business Owners
New Haven,Community Autism Socials at Yale (CASY),1397189224000,New Haven,CT,support,251,Sociables
New Haven,Connecticut Job Fair for Computer Programmers and Developers,1397329503000,New Haven,CT,career/business,16,Developers  Programmers  Hackers
New Haven,Be a Part of Art in Milford,1397664594000,Milford,CT,fine arts/culture,245,Members
New Haven,Amazing Events  Activities  and Adventures,1397666456000,New Haven,CT,movies/film,110,Fabulous Friends
New Haven,New Haven Artful Agilists,1399642263000,New Haven,CT,tech,110,Artful Agilists
New Haven,New Haven French Conversation Meetup,1401288424000,New Haven,CT,language/ethnic identity,288,Francophiles
New Haven,New Haven - InterPlay at The Grove - Arts and Social Change,1401733965000,New Haven,CT,new age/spirituality,7,InterPlayers
New Haven,baobab tree studios - A Creative Space to Tell Your Story,1401891898000,New Haven,CT,movies/film,50,Storytellers
New Haven,Coastline Coed Beach Volleyball,1402575179000,Milford,CT,sports/recreation,997,active co-ed beach volleyballers
New Haven,Planned Parenthood Young Professionals,1403126860000,New Haven,CT,movements/politics,39,Advocates
New Haven,InterPlay at The Grove New Haven,1404154154000,New Haven,CT,health/wellbeing,31,InterPlayers
New Haven,MakeHaven,1404184189000,New Haven,CT,tech,363,Fans of MakeHaven
New Haven,The New Haven Investor's Business Daily Meetup Group,1404772143000,West Haven,CT,career/business,111,Members
New Haven,Greater New Haven Writers Group,1404957571000,New Haven,CT,writing,13,Writers
New Haven,Treasured Time - Giving the Gift of Moments in CT,1405604594000,Seymour,CT,support,68,Do Gooders
New Haven,CT Craft Beer Lovers,1405865549000,Milford,CT,food/drink,662,Beer Lovers
New Haven,Nutmeg Toastmasters - Meets in Woodbridge  CT,1406665819000,Woodbridge,CT,education/learning,144,Members
New Haven,Craft Classes & Workshops by B. Enchanted Crafts,1407759566000,Milford,CT,hobbies/crafts,72,Enchanted Crafters
New Haven,North Haven / Hamden Adult and Teen Tai Chi,1409673127000,North Haven,CT,health/wellbeing,144,Members
New Haven,Southern CT Adults with ADD,1411399197000,Hamden,CT,support,52,Members
New Haven,The Urban Professionals Network Singles Meetup,1412776120000,New Haven,CT,singles,394,Members
New Haven,Women in Transition - NH,1414072510000,North Haven,CT,career/business,77,Ladies
New Haven,Meteor New Haven,1414177241000,New Haven,CT,tech,154,Meteorites
New Haven,NewHaven Tech Meetup,1416383968000,New Haven,CT,tech,96,Techies
New Haven,Divorce Glow - laughter  support  honesty - get your Glow,1416843084000,Milford,CT,health/wellbeing,219,DivorceGlow
New Haven,Startup Grind New Haven  Yale,1417027078000,New Haven,CT,tech,862,Entrepreneurs
New Haven,Connecticut Business Expansion Club,1417482279000,Woodbridge,CT,career/business,134,Members
New Haven,PlayBook (New Haven 20s and 30s),1417578967000,New Haven,CT,socializing,802,Players
New Haven,Seymour Meditation Group,1417995723000,Seymour,CT,new age/spirituality,277,Spiritual People
New Haven,Spiritual Development with Light,1418938779000,New Haven,CT,new age/spirituality,273,Light Lovers of Life
New Haven,Holistic Chamber of Commerce New Haven Chapter,1420926618000,Bethany,CT,health/wellbeing,293,Holistic Lover
New Haven,Travel Adventure • Sacred Journeys,1421273561000,Milford,CT,socializing,780,Mindful Traveller
New Haven,Mindful eating support group,1421877199000,East Haven,CT,health/wellbeing,98,Women with food issues
New Haven,Merry Making - Singles  Couples... or Loners :),1422069944000,New Haven,CT,socializing,305,Merry Makers of the World
New Haven,Spiritually Speaking   public speaking practice group,1422576740000,Bethany,CT,health/wellbeing,218,Spiritual Speakers
New Haven,On Target Projectiles,1422638674000,Orange,CT,sports/recreation,139,Shooters
New Haven,New Beginnings in Community: Sunday Spiritual Nourishment,1422715907000,Milford,CT,new age/spirituality,156,Members
New Haven,Collective Mindfulness,1422972709000,New Haven,CT,health/wellbeing,153,Travelers
New Haven,Socializing and Networking for Mental Health Professionals,1423958660000,Milford,CT,career/business,74,Professionals
New Haven,Mature Mommies near New Haven area,1424652242000,New Haven,CT,parents/family,45,Mature Mammas
New Haven,Woodbridge Couch to 5K-- Get in Shape for Summer!,1425838714000,Woodbridge,CT,fitness,275,5K marathoners-to-be
New Haven,Outdoor & Indoor ReCreation,1426104063000,Milford,CT,outdoors/adventure,825,Journeyers
New Haven,New Haven Data Science,1426430646000,New Haven,CT,tech,305,Data scientists
New Haven,Digital Design and Marketing Meetup,1429144711000,New Haven,CT,tech,171,members
New Haven,New Haven Eden Energy Medicine Meetup,1430940038000,New Haven,CT,health/wellbeing,189,Self Healers
New Haven,Elm City Oasis - a group for LGBTQ+ Christians,1431473366000,New Haven,CT,LGBT,185,LGBTQ+ Seekers
New Haven,CT Game Night Meetup,1431555294000,North Branford,CT,games,49,gamers
New Haven,Shoreline Social Sports,1431831092000,Milford,CT,sports/recreation,173,Social Sportsters
New Haven,Professional and Creative Disabled Social Networking Group!,1431919534000,East Haven,CT,socializing,33,Disabled Folks and Our Allies
New Haven,Practical Musicianship & Sight-singing for community choirs,1433205159000,North Haven,CT,music,9,Musicians
New Haven,How To Make The Internet Work For You & Find Clients!,1433524801000,Woodbridge,CT,career/business,189,SEO Newbies
New Haven,SMART Recovery Connecticut (Self-Help Network),1434933288000,New Haven,CT,support,143,Members (no labels here!)
New Haven,New Haven Professional Lesbians & Bisexual Women of Color,1435276729000,New Haven,CT,LGBT,81,Lesbian/Bi WOC Professionals
New Haven,101 Art Threads Gallery Meetups,1435344464000,New Haven,CT,fine arts/culture,293,Threads
New Haven,Seymour preschool and playdates,1436282754000,Seymour,CT,parents/family,69,Mommy and Me
New Haven,Creative Vibe Tribe,1436389605000,Milford,CT,new age/spirituality,239,Creative Souls
New Haven,Branford Family Constellations Meet Up,1436805717000,Branford,CT,new age/spirituality,23,Members
New Haven,CT SaaS Sales and Marketing,1438106416000,New Haven,CT,tech,71,Members
New Haven,Greater New Haven Homeopathic Study Group,1438197757000,Hamden,CT,health/wellbeing,43,Members
New Haven,Cannabis Cooking Class 101,1439213133000,Seymour,CT,food/drink,233,Members
New Haven,National Speakers Association - CT Chapter,1440675013000,North Haven,CT,career/business,89,Professional & Aspring Speakers
New Haven,Beginner Real Estate investor  Meetup,1440727532000,New Haven,CT,career/business,480,Real Estate Mentees
New Haven,Hamden 21 Day Fix Meetup,1441903105000,Hamden,CT,fitness,77,21 Day Fix'ers
New Haven,Walnut Beach Happening,1443903040000,Milford,CT,socializing,826,Walnut Beach Fans
New Haven,New Haven Plato Meetup,1444668638000,New Haven,CT,education/learning,49,readers
New Haven,Awakening To Your Potential--Holistic Wellness,1445369052000,Branford,CT,health/wellbeing,592,Awakened Beings
New Haven,Milford Wellness Meetup,1446488601000,Milford,CT,health/wellbeing,307,Yogis
New Haven,New Haven Hiking Club,1446556893000,New Haven,CT,outdoors/adventure,1397,NHHC Members
New Haven,North Haven BNI,1446657820000,North Haven,CT,career/business,89,Members
New Haven,CT Progressives,1446664616000,New Haven,CT,movements/politics,93,CT Progressives
New Haven,Aileen's Social Networking Group,1450053706000,Milford,CT,career/business,106,Social Networkers
New Haven,Guitar Social Meetup / No Experience to Advanced,1450232006000,Milford,CT,music,187,Guitarist
New Haven,New Haven Expat German Meetup/German Stammtisch,1451421469000,New Haven,CT,language/ethnic identity,101,German Expats/German Discussion
New Haven,Lean On Me - Depression & Bipolar Support Group,1451764471000,Branford,CT,support,82,Members
New Haven,GDG New Haven,1452729958000,New Haven,CT,tech,104,Googley Devs
New Haven,The Adventurers Society,1452880507000,New Haven,CT,socializing,26,Adventure Society Member
New Haven,Connecticut Diplomacy,1453596019000,New Haven,CT,games,105,Diplomats
New Haven,Yale and New Haven Humanist Community,1454197496000,New Haven,CT,religion/beliefs,302,Members
New Haven,New Haven Game Makers Guild,1454371220000,New Haven,CT,games,188,Game Designers
New Haven,CT Australian Shepherd Meetup,1454554779000,West Haven,CT,pets/animals,74,Aussie Lovers
New Haven,Connecticut Single Moms Support Meetup,1454879857000,Derby,CT,parents/family,60,Single Moms
New Haven,Connecticut  Adults Taking Care of Aging Parents Meetup,1455501547000,Derby,CT,support,77,Caregivers
New Haven,New Haven 48 HFP Film Creative Networking Meetup,1455724232000,New Haven,CT,movies/film,190,filmmakers
New Haven,Team for Tomorrow's Events,1456264353000,New Haven,CT,support,58,Team 4 Tomorrow
New Haven,New Haven Film Photography Meetup,1457103979000,New Haven,CT,photography,48,filmshooters
New Haven,Network After Work - New Haven,1457325166000,New Haven,CT,career/business,472,Networkers
New Haven,West Haven Chess Club Meetup,1457803236000,West Haven,CT,games,42,chess players
New Haven,Manu'iwa Outrigger Canoe Club  Outrigger  SUP  Kayak etc,1458615894000,Milford,CT,outdoors/adventure,26,Paddlers
New Haven,New Haven SCORE Meetup,1458753444000,New Haven,CT,career/business,274,Mentors and Mentees
New Haven,Milford Wellness Meetup: Traditional Chinese Medicine,1459136955000,Milford,CT,health/wellbeing,144,Health & Wellness Seekers
New Haven,Milford Holistic Health & Wellness Meet-Up,1459218484000,Milford,CT,health/wellbeing,260,Yogis and wellness seekers
New Haven,Milford Small Group Fitness Meetup,1459759786000,Milford,CT,fitness,160,Beach Bootcamp Babes
New Haven,Milford MLM'ERS,1459882269000,Milford,CT,career/business,42,MLM'ERS
New Haven,Connecticut Tarot Meetup,1459946886000,Hamden,CT,new age/spirituality,83,Tarot Enthusiasts
New Haven,Shoreline Sustainable Living,1460482267000,Milford,CT,community/environment,21,Polar Bears Unite
New Haven,Scenic Casual Bikers,1461012708000,New Haven,CT,outdoors/adventure,722,Scenic Cyclists
New Haven,DevOps CT,1461593645000,New Haven,CT,tech,116,Members
New Haven,Outdoor Afro New Haven,1461621935000,New Haven,CT,outdoors/adventure,113,Outdoor Afros
New Haven,Connecticut Digital Analytics,1462383672000,New Haven,CT,tech,57,Digital Analysts
New Haven,Young Entreprenuers And Leaders,1464355782000,New Haven,CT,career/business,147,Members
New Haven,Local RE Mentor,1464705567000,North Haven,CT,career/business,150,Members
New Haven,"Not A Safe Space" Poetry,1464899938000,New Haven,CT,fine arts/culture,50,Poets
New Haven,Girls OUTside CT,1465350305000,New Haven,CT,LGBT,257,GO Girls
New Haven,Photography Classes  | Milford  CT,1465413378000,Milford,CT,photography,145,Photographers
New Haven,New England History Lovers Meetup,1465426572000,New Haven,CT,education/learning,324,Members
New Haven,Milford Surfing Meetup,1465676779000,Milford,CT,sports/recreation,11,The Waveless Riders
New Haven,New Haven Volleyball Meetup,1465860657000,New Haven,CT,sports/recreation,111,Volleyball Players
New Haven,New Haven Mathematics  Algorithms and AI Meetup,1465942606000,New Haven,CT,tech,59,Members
New Haven,Connecticut Ex Jehovah's Witnesses Monthly Meetup!,1466120612000,New Haven,CT,support,23,EX-Jehovah's Witnesses
New Haven,New Haven Bar Crawl,1466374937000,New Haven,CT,food/drink,107,Members
New Haven,Young New Haven Christians,1466434117000,New Haven,CT,religion/beliefs,20,Young New Haven Christian
New Haven,So. Connecticut Young Survival Coalition Face 2 Face Network,1466617332000,Milford,CT,support,14,Members
New Haven,Connecticut Black Entrepreneurs Network,1466657302000,New Haven,CT,career/business,155,Connecticut Black Entrepreneurs
New Haven,Yale Effective Altruists,1467065312000,New Haven,CT,community/environment,13,Members
New Haven,Seaside Soul Searching Series: Women and Self-Compassion,1467735249000,West Haven,CT,new age/spirituality,75,Members
New Haven,Southern Connecticut Pokemon Go Explorers,1467913821000,West Haven,CT,sci-fi/fantasy,160,Pokemon Trainers
New Haven,Young at Heart Happiness Club,1469799717000,Derby,CT,socializing,161,Members
New Haven,Mediumship and Psychic Development Circle,1469800020000,Hamden,CT,new age/spirituality,73,Members
New Haven,Autism Yale,1470075413000,Orange,CT,support,15,Members
New Haven,North Haven Meetup,1470087587000,North Haven,CT,community/environment,39,Members
New Haven,The Ascended Masters Foundation of Connecticut,1470263971000,New Haven,CT,new age/spirituality,63,Members
New Haven,Gallerycrawls  Art Shows & Powwows  [ GASP ],1470348819000,New Haven,CT,fine arts/culture,208,artists
New Haven,Moving Through Cancer - Cancer and Exercise,1470485630000,Milford,CT,fitness,25,Members
New Haven,Milford Tennis Meetup,1470686242000,Milford,CT,sports/recreation,154,Topspinners
New Haven,ADD to +you,1470946096000,Milford,CT,health/wellbeing,49,Members
New Haven,Inner Makeup: Spirituality  Astrology  Tarot  and More!,1471373571000,New Haven,CT,new age/spirituality,63,Members
New Haven,New Haven Comedy Meetup,1471647564000,New Haven,CT,fine arts/culture,50,comedians
New Haven,Supper for Six,1472421241000,New Haven,CT,socializing,80,Fabulous Foodie Friends
New Haven,Milford moms group,1472742401000,Milford,CT,parents/family,54,Members
New Haven,New Haven Astrology Meetup,1472879774000,New Haven,CT,new age/spirituality,105,Astro-buddies
New Haven,The Reality of Unreality (Depersonalization  Dissociation..),1473114334000,New Haven,CT,new age/spirituality,29,Disassocates
New Haven,Connecticut Business Connection - Shoreline,1473261192000,New Haven,CT,career/business,116,Members
New Haven,Silver Screen Movie Discussion Club,1473273217000,North Haven,CT,movies/film,49,Members
New Haven,Using essential oils just makes scents!,1473381896000,Milford,CT,health/wellbeing,89,Members
New Haven,New England Young at Heart Provider Networking Group,1473384785000,Derby,CT,health/wellbeing,1,Members
New Haven,Hump Day Hangout,1473949193000,New Haven,CT,food/drink,50,Members
New Haven,Bad@ss B!tches Bookclub,1474135407000,New Haven,CT,book clubs,55,Members
New Haven,New Haven Mental Health Support Group,1474656126000,New Haven,CT,support,46,Members
New Haven,Soul Journey Seekers,1474842046000,Milford,CT,new age/spirituality,64,Members
New Haven,The Art of Manifestation,1475546010000,Ansonia,CT,new age/spirituality,74,Members
New Haven,Toxin Free Living - East Haven Healthy Living Meetup,1475801444000,East Haven,CT,health/wellbeing,38,Members
New Haven,World's Biggest Eye Contact Experiment comes to New Haven!,1476197919000,New Haven,CT,socializing,36,Members
New Haven,Metaphysical and Spiritual Workshop Group,1476283614000,Hamden,CT,new age/spirituality,61,Members
New Haven,New Haven Metaphysics Meetup,1476291133000,New Haven,CT,new age/spirituality,48,Members
New Haven,New Haven Cannabis Connoisseur Club,1476411063000,New Haven,CT,career/business,27,Buds
New Haven,Branford INTJ/INTP Meetup,1476633742000,Branford,CT,socializing,12,Members
New Haven,New Haven MaidSafe Meetup,1476711530000,New Haven,CT,tech,6,SAFErs
New Haven,Sketchbook CT,1477188932000,Hamden,CT,fine arts/culture,78,Artists
New Haven,West Haven Beach Walking Group,1477508158000,West Haven,CT,fitness,158,Members
New Haven,Black Women United Network,1477788013000,New Haven,CT,language/ethnic identity,118,Members
New Haven,Create your Vision for 2017,1478210900000,Milford,CT,career/business,59,Members
New Haven,Fortunate 40's,1478803292000,New Haven,CT,socializing,67,Members
New Haven,NHV Show and Tell,1478810540000,New Haven,CT,career/business,60,Members
New Haven,East Haven Shoreline Greenway Trail Group,1478983672000,East Haven,CT,outdoors/adventure,81,Members
New Haven,CPA Exam Support Group,1479403146000,New Haven,CT,career/business,8,Members
New Haven,Chicks In Charge,1479746425000,New Haven,CT,socializing,138,Members
New Haven,Healing The Mind  Body  And Spirit,1480380474000,East Haven,CT,health/wellbeing,122,Members
New Haven,Pinoys In New Haven,1480549364000,New Haven,CT,food/drink,11,Members
New Haven,Gals That Brunch - New Haven County (20's-30's),1480555997000,New Haven,CT,socializing,87,Brunchies
New Haven,New Haven area Moms support group,1480743786000,Woodbridge,CT,parents/family,34,Mommies
New Haven,The Connecticut Pomeranian Group,1481155941000,New Haven,CT,pets/animals,7,Members
New Haven,Body  Mind  Spirit Wellness,1481246367000,Orange,CT,new age/spirituality,50,Members
New Haven,East Haven Chamber of Commerce,1481817776000,East Haven,CT,career/business,13,Members
New Haven,Experience Ananda (Blissful Community Centre),1481824530000,New Haven,CT,alternative lifestyle,52,Members
New Haven,Color Therapy Thursdays,1481991556000,Ansonia,CT,movements/politics,16,Members
New Haven,Hamden Lesbian Meetup,1482332788000,Hamden,CT,LGBT,95,Members
New Haven,Creative Minds of CT,1482490105000,Hamden,CT,fine arts/culture,191,Members
New Haven,New Haven Zumba Fitness With Nina B.Meetup,1482536457000,New Haven,CT,fitness,34,New Haven Zumba Crew Members
New Haven,Flourish with Grace: Exploring What's Next for Women 55+,1483310526000,Hamden,CT,health/wellbeing,65,Members
New Haven,Forever Young Adult New Haven Chapter,1483374377000,New Haven,CT,book clubs,18,Members
New Haven,Bethany French and Culture Meetup,1483453013000,Bethany,CT,language/ethnic identity,21,Members
New Haven,Visualize your Success for 2017!,1483498977000,Milford,CT,career/business,75,Members
New Haven,Sufi Meditation and Remembrance (New Haven  CT),1483925832000,New Haven,CT,health/wellbeing,31,Friends
New Haven,Still Life Painting Meetup,1484049170000,Branford,CT,fine arts/culture,61,Artist  Sunday Painters
New Haven,Creative and Social Adults Meetup,1484062777000,Seymour,CT,fine arts/culture,131,Members
New Haven,Siberian Husky/ Arctic Breed Meetup,1484166644000,West Haven,CT,pets/animals,5,Members
New Haven,New Haven Beauty Industry Meetup,1484228589000,New Haven,CT,fashion/beauty,15,Members
New Haven,Brass City Backgammon,1484496818000,Beacon Falls,CT,games,15,Members
New Haven,New Haven Social Media Meetup,1484760873000,Hamden,CT,career/business,37,Members
New Haven,Fab  Fit  Fun Friends,1484831911000,New Haven,CT,food/drink,73,Members
New Haven,New Haven Fab on a Budget Wedding Planning Meet-up,1485362867000,New Haven,CT,career/business,9,Fab Queens
New Haven,Manifest Millennial: New Haven County Real Estate Investing,1485407759000,New Haven,CT,career/business,16,Members
New Haven,New Haven Women in Tech,1485551743000,New Haven,CT,tech,47,Members
New Haven,The New Haven Family/Youth Music Scene!,1485616700000,New Haven,CT,music,17,Musicians
New Haven,Caribbean lovers of Connecticut,1485637438000,New Haven,CT,language/ethnic identity,41,Members
New Haven,The Mindful Moose,1485828531000,New Haven,CT,health/wellbeing,76,Members
New Haven,Real Estate Investment Pow-Wow in New Haven,1485964442000,New Haven,CT,career/business,32,Members
New Haven,New Haven Weekend Bar/Nightclub Stop,1485964477000,New Haven,CT,food/drink,50,Members
New Haven,#Resist: Milford,1486182628000,Milford,CT,movements/politics,36,Members
New Haven,#Resist: New Haven,1486182630000,New Haven,CT,movements/politics,109,Members
New Haven,#Resist: Hamden,1486182632000,Hamden,CT,movements/politics,50,Members
New Haven,Our Reality: Loving Someone with Mental Illness,1486326722000,New Haven,CT,support,8,Loved Ones
New Haven,Grow Through Grief & Flourish,1486458078000,Orange,CT,support,17,Members
New Haven,Magical Mystery Vision Boards with Janice,1486692416000,Milford,CT,health/wellbeing,14,Members
New Haven,West Haven Dog Playgroups Meetup,1486844502000,West Haven,CT,pets/animals,1,Members
New Haven,ConnecticutJS,1486855009000,New Haven,CT,tech,2,Members
Hartford,The Hartford Spanish Language Meetup Group,1046257069000,Hartford,CT,language/ethnic identity,908,Spanish Speakers
Hartford,The Hartford Investor's Business Daily Meetup Group,1066858789000,Hartford,CT,career/business,171,Subscribers to IBD and DGO
Hartford,Hartford Area Hiking™,1126887925000,Hartford,CT,outdoors/adventure,8502,Hiking Enthusiasts
Hartford,Social Hourz Group,1127084069000,South Windsor,CT,food/drink,1431,Friends
Hartford,~~~KAYAKING ADVENTURES in CT-MA-RI~~~ Enjoy the Rivers & Sea,1146425853000,Wethersfield,CT,cars/motorcycles,1251,River and Shore Kayak-r's of CT
Hartford,Capturing the Light,1162002411000,Newington,CT,photography,1265,Photographers
Hartford,Hartford Heights Tall Club,1163341365000,Hartford,CT,socializing,63,Social Networkers
Hartford,The West Hartford German Kaffeeklatsch,1172539875000,West Hartford,CT,language/ethnic identity,259,Deutsch speakers
Hartford,Energy Healing & Holistic Health,1173663280000,West Hartford,CT,health/wellbeing,540,energy healing members
Hartford,High Vibe Tribe,1173828827000,Hartford,CT,community/environment,1119,Tribal Alchemists
Hartford,The West Hartford Groupe de French,1174782585000,West Hartford,CT,language/ethnic identity,296,French Speakers
Hartford,Gals Just Wanna Have Fun!,1178564860000,South Windsor,CT,socializing,2355,Fabulous Women
Hartford,Greater Hartford Motorcycle Enthusiasts,1182261175000,Farmington,CT,cars/motorcycles,247,Riders
Hartford,Connecticut's Viva Italia Meetup Group,1182611134000,Rocky Hill,CT,language/ethnic identity,297,Amici Italiani
Hartford,Central CT Scrabble Meetup Group,1183342140000,Newington,CT,games,29,Scrabble Players
Hartford,Hartford Black Professionals Meetup,1190070018000,Hartford,CT,career/business,465,Black Professionals
Hartford,Hartford Area Movie Meetup,1190944891000,Hartford,CT,movies/film,2269,Movie Fans
Hartford,The Newington Knitting Meetup Group,1192592782000,Newington,CT,hobbies/crafts,302,Knitters
Hartford,The Hartford Lesbian Coffeehouse,1193009272000,Hartford,CT,LGBT,1021,Lesbian Coffeehouse members
Hartford,Connecticut Ron Paul for President 2012,1196057679000,Hartford,CT,movements/politics,218,Ron Paul 2012 Supporters
Hartford,Fabulous Foodies,1197578421000,Windsor,CT,food/drink,173,Cooks
Hartford,Zumba Fitness @ The Creative Source Dance & Fitness Center,1200315527000,Hartford,CT,dancing,841,Zumbamaniacs
Hartford,CT REIA - The Connecticut Real Estate Investors Assn. Meetup,1201983191000,West Hartford,CT,career/business,1015,CT Real Estate Investors
Hartford,Beyond the Multiplex: Hartford's Indie and Foreign,1213479560000,Hartford,CT,movies/film,1205,Indie Film Fans
Hartford,Out of Legend,1215189399000,Newington,CT,socializing,258,Legends
Hartford,Connecticut Valley Atheists Meetup Group,1218760941000,Manchester,CT,religion/beliefs,584,Atheists
Hartford,** Adventures in Travel  Sports & Dining **,1219255233000,Hartford,CT,food/drink,94,Adventurers
Hartford,Hartford Meditation Group,1223042329000,West Hartford,CT,health/wellbeing,903,Spiritual People
Hartford,New England Ski & Board Meetup Group,1224158956000,Hartford,CT,outdoors/adventure,868,Alpine Addicts
Hartford,Geek Culture Group,1225935759000,Newington,CT,sci-fi/fantasy,563,Geeks
Hartford,The Greater Hartford Area  Parents Meetup Group,1226098596000,Manchester,CT,parents/family,1087,Families
Hartford,Be Fit,1230688951000,South Windsor,CT,fitness,7,Be Fit Gals
Hartford,CT Web Innovators Group,1232639786000,Hartford,CT,tech,113,Web Innovators
Hartford,The South Windsor Jaycees,1233069429000,South Windsor,CT,socializing,240,Members
Hartford,Connecticut Pickup Soccer,1253287808000,Glastonbury,CT,sports/recreation,1813,Footballers
Hartford,Girls out on the town,1255132849000,West Hartford,CT,socializing,431,members
Hartford,Startup Cafe Hartford,1255503912000,Hartford,CT,career/business,613,Entrepreneurs
Hartford,The Central Connecticut Spiritual Experiences Group,1257274952000,Manchester,CT,new age/spirituality,554,Spiritual People
Hartford,The CT Widows and Widowers Meetup Group,1257865857000,Simsbury,CT,support,169,Widows & Widowers
Hartford,Greater Hartford GNU Linux Users Group,1258426131000,Hartford,CT,tech,377,Linux Users
Hartford,MDOG Hikes!,1260923577000,Manchester,CT,pets/animals,1299,Hikers
Hartford,The Science of the Soul - Hartford  CT area,1266789139000,Hartford,CT,new age/spirituality,105,Souls
Hartford,Sci-Fi/Fantasy Book Group,1269009231000,Hartford,CT,sci-fi/fantasy,314,SFF Lovers
Hartford,Arts  Culture Vultures  Environment  Fun and Fabulous Food!,1269313742000,West Hartford,CT,community/environment,340,Members
Hartford,Hartford area vegetarians,1269637148000,West Hartford,CT,food/drink,401,Veggie fans
Hartford,Casual Bikers Hop River,1273723615000,Manchester,CT,outdoors/adventure,8,trail riders
Hartford,The Avon IBD Meetup Group,1276113256000,Avon,CT,career/business,136,Members
Hartford,Hypnotherapy,1276546290000,West Hartford,CT,health/wellbeing,558,Members
Hartford,Taste of Tantra  Hartford,1277414227000,East Hartford,CT,health/wellbeing,646,Tantrikas
Hartford,New InTown / Last In Town - Hartford - 20' and 30's,1277427724000,Hartford,CT,socializing,2710,Members
Hartford,Connecticut eBay and eCommerce Sellers Group,1277870005000,Hartford,CT,career/business,66,Sellers
Hartford,HartfordAdobe,1282222125000,West Hartford,CT,tech,596,Adobians
Hartford,Laughter Club,1286334831000,Hartford,CT,health/wellbeing,2348,Joyful Laughers
